species,tray,plant_id,measurement,days,a,b,c,plant_effect,tray_effect,diameter_cm,height_cm
Pinus_radiata,T1,28,5,75,25,0.02,1.5,0.15092278327292338,-0.018396386527948123,28.687707500054092,58.01706207858227
Pinus_radiata,T1,28,6,90,25,0.02,1.5,0.15092278327292338,-0.018396386527948123,24.73092227398004,63.66025719696834
Pinus_radiata,T1,28,7,105,25,0.02,1.5,0.15092278327292338,-0.018396386527948123,27.94699557979606,53.261300020133746
Pinus_radiata,T1,28,8,120,25,0.02,1.5,0.15092278327292338,-0.018396386527948123,30.304815362363083,55.17760427094836
Pinus_radiata,T1,29,1,15,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,17.57998500542678,33.21061075662799
Pinus_radiata,T1,29,2,30,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,24.103294540589367,54.40313651152663
Pinus_radiata,T1,29,3,45,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,23.929091142047543,52.27154516878923
Pinus_radiata,T1,29,4,60,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,25.88845487864897,51.91403768734346
Pinus_radiata,T1,29,5,75,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,24.62855070167123,49.19259512009304
Pinus_radiata,T1,29,6,90,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,26.360838276886714,47.973683509755354
Pinus_radiata,T1,29,7,105,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,25.301881224534085,48.985304636037334
Pinus_radiata,T1,29,8,120,25,0.02,1.5,0.023385221089937014,-0.018396386527948123,26.8961563741146,45.89777313931574
Pinus_radiata,T1,30,1,15,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,13.367138354132202,29.60216993917001
Pinus_radiata,T1,30,2,30,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,19.08558353078928,43.382133446407735
Pinus_radiata,T1,30,3,45,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,19.350684860342064,34.89427859296621
Pinus_radiata,T1,30,4,60,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,19.98604864017276,42.54745298028937
Pinus_radiata,T1,30,5,75,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,20.0101123670327,43.72771561726218
Pinus_radiata,T1,30,6,90,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,19.16955848489272,36.69921669415626
Pinus_radiata,T1,30,7,105,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,19.57465985858871,35.20943300953232
Pinus_radiata,T1,30,8,120,25,0.02,1.5,-0.17596992539155987,-0.018396386527948123,20.386027856718396,49.22585165858362
Pinus_radiata,T1,31,1,15,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,16.71623103812676,35.57511021420354
Pinus_radiata,T1,31,2,30,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,23.7644053078709,47.994148912300986
Pinus_radiata,T1,31,3,45,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,25.808271974031864,55.854599236411495
Pinus_radiata,T1,31,4,60,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,25.25340508087583,45.26041461802218
Pinus_radiata,T1,31,5,75,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,25.472904480329678,54.20915086272844
Pinus_radiata,T1,31,6,90,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,24.673641491366933,62.244260419391
Pinus_radiata,T1,31,7,105,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,23.88811022598408,58.36293915263285
Pinus_radiata,T1,31,8,120,25,0.02,1.5,0.02176886988057071,-0.018396386527948123,25.905083672674213,52.92261349681816
Pinus_radiata,T1,32,1,15,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,14.977818062154272,30.253001616979844
Pinus_radiata,T1,32,2,30,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,19.251741022715347,46.04914236854863
Pinus_radiata,T1,32,3,45,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,22.82467103161777,45.224983474690866
Pinus_radiata,T1,32,4,60,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,22.0713635453753,45.91972857896145
Pinus_radiata,T1,32,5,75,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,23.856691345414678,45.87075872340619
Pinus_radiata,T1,32,6,90,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,20.857087461454064,42.85119761267467
Pinus_radiata,T1,32,7,105,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,24.092792118299137,44.710972941739364
Pinus_radiata,T1,32,8,120,25,0.02,1.5,-0.09984840515481895,-0.018396386527948123,23.912306219644275,49.77998270360139
Pinus_radiata,T1,33,1,15,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,17.696564964056012,37.35302157193763
Pinus_radiata,T1,33,2,30,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,25.28873657413107,50.58832616946585
Pinus_radiata,T1,33,3,45,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,25.762255553326888,47.34992115479147
Pinus_radiata,T1,33,4,60,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,24.73005469153903,44.16140898965337
Pinus_radiata,T1,33,5,75,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,25.67858541973534,46.7134566939322
Pinus_radiata,T1,33,6,90,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,27.001180851992494,42.93620442463992
Pinus_radiata,T1,33,7,105,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,27.07898253969824,46.94170498904911
Pinus_radiata,T1,33,8,120,25,0.02,1.5,0.06692973044043513,-0.018396386527948123,26.057722995972632,47.30560217656377
Pinus_radiata,T1,34,1,15,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,16.344156362180282,33.050032359338736
Pinus_radiata,T1,34,2,30,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,24.165961734941078,46.3205299706943
Pinus_radiata,T1,34,3,45,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,22.604869924462644,40.36529929172223
Pinus_radiata,T1,34,4,60,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,22.72636515601527,47.5077002311188
Pinus_radiata,T1,34,5,75,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,NA,39.89466805549905
Pinus_radiata,T1,34,6,90,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,22.47044296913553,51.747670179786326
Pinus_radiata,T1,34,7,105,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,22.385094581175494,47.31437663846952
Pinus_radiata,T1,34,8,120,25,0.02,1.5,-0.02293744386034037,-0.018396386527948123,NA,44.328098287441485
Pinus_radiata,T1,35,1,15,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,19.65343607731652,32.94538905279497
Pinus_radiata,T1,35,2,30,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,26.267395672271874,50.934627385402166
Pinus_radiata,T1,35,3,45,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,26.67852806385733,54.74592947253583
Pinus_radiata,T1,35,4,60,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,27.55384681664612,56.53890551747186
Pinus_radiata,T1,35,5,75,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,27.57828348499344,54.34685714674171
Pinus_radiata,T1,35,6,90,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,29.51759566461644,54.53128550322175
Pinus_radiata,T1,35,7,105,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,26.127290029537562,48.142526813764256
Pinus_radiata,T1,35,8,120,25,0.02,1.5,0.10937794000847637,-0.018396386527948123,27.342890786180796,59.14274947945735
Pinus_radiata,T1,36,1,15,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,17.856376940326093,39.063096965774456
Pinus_radiata,T1,36,2,30,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,27.45289855147309,52.34174394906769
Pinus_radiata,T1,36,3,45,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,27.29303451150964,57.13088799106559
Pinus_radiata,T1,36,4,60,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,26.682413373045883,49.64125612508426
Pinus_radiata,T1,36,5,75,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,25.833382315557586,51.724027873590096
Pinus_radiata,T1,36,6,90,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,26.85208666872361,45.8195500187011
Pinus_radiata,T1,36,7,105,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,26.079335135560825,52.215102606397316
Pinus_radiata,T1,36,8,120,25,0.02,1.5,0.10411106660279229,-0.018396386527948123,24.30934464603379,56.55580567648535
Pinus_radiata,T1,37,1,15,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,18.76246385325486,36.781794279145444
Pinus_radiata,T1,37,2,30,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,24.514081416994845,51.55035175881891
Pinus_radiata,T1,37,3,45,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,27.579303430604906,43.97067204067868
Pinus_radiata,T1,37,4,60,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,26.80611311122336,47.38717356578194
Pinus_radiata,T1,37,5,75,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,26.06764949456338,54.373674655014426
Pinus_radiata,T1,37,6,90,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,26.80781992271799,52.36408964849576
Pinus_radiata,T1,37,7,105,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,26.031371288008778,52.706359379210866
Pinus_radiata,T1,37,8,120,25,0.02,1.5,0.05602407695662697,-0.018396386527948123,27.421104992476618,48.58155385980156
Pinus_radiata,T1,38,1,15,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,18.960726537751412,37.80158233586926
Pinus_radiata,T1,38,2,30,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,25.76938388470637,45.98912411273654
Pinus_radiata,T1,38,3,45,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,25.952839682832906,53.640661318972946
Pinus_radiata,T1,38,4,60,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,27.1076157635401,53.983051947812335
Pinus_radiata,T1,38,5,75,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,29.90007283424915,58.621238182391835
Pinus_radiata,T1,38,6,90,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,NA,56.72416840338928
Pinus_radiata,T1,38,7,105,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,31.969432983442374,55.265861092004386
Pinus_radiata,T1,38,8,120,25,0.02,1.5,0.12327078577420694,-0.018396386527948123,28.730555361128854,57.76601239547876
Pinus_radiata,T1,39,1,15,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,19.898408686337984,NA
Pinus_radiata,T1,39,2,30,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,26.438043384129383,54.930657030025415
Pinus_radiata,T1,39,3,45,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,25.80428526966162,49.58237320262929
Pinus_radiata,T1,39,4,60,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,NA,60.024998171949676
Pinus_radiata,T1,39,5,75,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,25.535472123610134,51.50038710632258
Pinus_radiata,T1,39,6,90,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,27.130695413262746,53.643545522327365
Pinus_radiata,T1,39,7,105,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,26.283534033471543,48.0664066059325
Pinus_radiata,T1,39,8,120,25,0.02,1.5,0.1189900952095526,-0.018396386527948123,26.81041305935929,56.37591165176759
Pinus_radiata,T1,40,1,15,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,17.1646566477916,NA
Pinus_radiata,T1,40,2,30,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,23.8135816389118,45.85988046324099
Pinus_radiata,T1,40,3,45,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,24.17499908481624,48.88602934852767
Pinus_radiata,T1,40,4,60,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,25.97399582711315,41.675272402464444
Pinus_radiata,T1,40,5,75,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,24.37586108384196,41.07434349725875
Pinus_radiata,T1,40,6,90,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,24.29789070211332,51.21842835219358
Pinus_radiata,T1,40,7,105,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,26.296907337872977,47.31870589236533
Pinus_radiata,T1,40,8,120,25,0.02,1.5,0.006187903394605693,-0.018396386527948123,24.180969641001745,48.1112412900915
Pinus_radiata,T1,41,1,15,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,18.91933232719998,36.556508804297614
Pinus_radiata,T1,41,2,30,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,27.636678513551168,56.25724183154481
Pinus_radiata,T1,41,3,45,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,25.91069037884018,59.10245096647707
Pinus_radiata,T1,41,4,60,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,28.545367689247104,51.95048512049931
Pinus_radiata,T1,41,5,75,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,28.367690598672787,50.7969612472676
Pinus_radiata,T1,41,6,90,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,NA,NA
Pinus_radiata,T1,41,7,105,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,28.456450753930284,51.97834998072328
Pinus_radiata,T1,41,8,120,25,0.02,1.5,0.12189911010120587,-0.018396386527948123,NA,51.491825138443104
Pinus_radiata,T1,42,1,15,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,18.638460474166514,34.74678301239989
Pinus_radiata,T1,42,2,30,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,23.873517704256518,48.76896800011865
Pinus_radiata,T1,42,3,45,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,28.07955511328481,53.240417423575174
Pinus_radiata,T1,42,4,60,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,27.473014351492296,51.88089083466094
Pinus_radiata,T1,42,5,75,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,24.70768098432265,53.568057588322205
Pinus_radiata,T1,42,6,90,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,26.805959223340178,55.89154039682626
Pinus_radiata,T1,42,7,105,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,26.08807170323161,47.89032773477178
Pinus_radiata,T1,42,8,120,25,0.02,1.5,0.0473909199232944,-0.018396386527948123,25.891936536293393,53.21715841051409
Pinus_radiata,T1,43,1,15,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,17.160881639316198,32.4210494437221
Pinus_radiata,T1,43,2,30,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,24.830687488088273,55.59421658410998
Pinus_radiata,T1,43,3,45,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,26.06023198352146,50.97705887011002
Pinus_radiata,T1,43,4,60,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,24.14594338628693,63.48879485501607
Pinus_radiata,T1,43,5,75,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,24.78467423932147,NA
Pinus_radiata,T1,43,6,90,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,27.307142795835574,44.34142931172627
Pinus_radiata,T1,43,7,105,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,23.937794560092843,53.12359112936626
Pinus_radiata,T1,43,8,120,25,0.02,1.5,0.06075884715673862,-0.018396386527948123,26.644111386674638,50.265093406466654
Pinus_radiata,T1,44,1,15,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,21.27434229261106,39.57108989631845
Pinus_radiata,T1,44,2,30,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,31.591970077590734,55.09650478179627
Pinus_radiata,T1,44,3,45,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,27.098482684524193,65.70455788042086
Pinus_radiata,T1,44,4,60,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,31.137678256611142,58.592709595762614
Pinus_radiata,T1,44,5,75,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,32.306186947732996,60.880672641365166
Pinus_radiata,T1,44,6,90,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,29.067136461276803,57.73141853935716
Pinus_radiata,T1,44,7,105,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,29.81617541520851,61.20950859571415
Pinus_radiata,T1,44,8,120,25,0.02,1.5,0.24884729891232255,-0.018396386527948123,31.857068622247596,62.29403213342849
Pinus_radiata,T1,45,1,15,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,13.238401917199425,27.795941602194493
Pinus_radiata,T1,45,2,30,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,18.740734249294288,32.29822914036116
Pinus_radiata,T1,45,3,45,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,17.7101818600576,37.28826574663317
Pinus_radiata,T1,45,4,60,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,19.63381826983771,39.44586705464079
Pinus_radiata,T1,45,5,75,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,20.08177647809136,43.13417336214505
Pinus_radiata,T1,45,6,90,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,20.72005501648262,39.11703885038359
Pinus_radiata,T1,45,7,105,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,20.848360946544286,NA
Pinus_radiata,T1,45,8,120,25,0.02,1.5,-0.18079523595504363,-0.018396386527948123,20.305487696718846,44.909045350044394
Pinus_radiata,T1,46,1,15,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,17.111440204964143,34.9727258655876
Pinus_radiata,T1,46,2,30,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,22.51131690059744,45.72619116484323
Pinus_radiata,T1,46,3,45,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,23.72016308850695,39.566989097446466
Pinus_radiata,T1,46,4,60,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,25.664943797730075,47.605625321266196
Pinus_radiata,T1,46,5,75,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,23.45899248650277,51.783876494549254
Pinus_radiata,T1,46,6,90,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,24.13518823910739,49.06404452564281
Pinus_radiata,T1,46,7,105,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,24.654085355150798,43.36626502273072
Pinus_radiata,T1,46,8,120,25,0.02,1.5,-0.013481152024740237,-0.018396386527948123,NA,46.53272028724722
Pinus_radiata,T1,47,1,15,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,17.013995867198812,34.85711362397905
Pinus_radiata,T1,47,2,30,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,25.38624128684414,51.40555865546751
Pinus_radiata,T1,47,3,45,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,25.12253111094191,53.74574965156939
Pinus_radiata,T1,47,4,60,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,27.958973840755778,54.243509099423676
Pinus_radiata,T1,47,5,75,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,23.977965693886926,60.64691826265339
Pinus_radiata,T1,47,6,90,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,27.321850295735807,54.837071738593934
Pinus_radiata,T1,47,7,105,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,26.81874456735,50.73867414942799
Pinus_radiata,T1,47,8,120,25,0.02,1.5,0.06244118972970204,-0.018396386527948123,26.28658496747068,53.83053841979925
Pinus_radiata,T1,48,1,15,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,16.927693753971123,29.617374538928576
Pinus_radiata,T1,48,2,30,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,19.557030511990504,44.90948901778919
Pinus_radiata,T1,48,3,45,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,22.30282928019103,47.15002058991188
Pinus_radiata,T1,48,4,60,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,22.912353484196565,47.88591710400695
Pinus_radiata,T1,48,5,75,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,21.85131060128446,46.321893508349675
Pinus_radiata,T1,48,6,90,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,20.632252136819584,40.224354688485974
Pinus_radiata,T1,48,7,105,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,23.33707174230385,42.94706902322563
Pinus_radiata,T1,48,8,120,25,0.02,1.5,-0.10322261882843142,-0.018396386527948123,21.710650421534183,43.26619001314504
Pinus_radiata,T1,49,1,15,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,17.27843682862851,32.598483362575024
Pinus_radiata,T1,49,2,30,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,22.27384333766701,49.16722097891708
Pinus_radiata,T1,49,3,45,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,23.184542771537153,40.861892891443176
Pinus_radiata,T1,49,4,60,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,23.40705049286652,NA
Pinus_radiata,T1,49,5,75,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,22.2713241087602,51.45117584544128
Pinus_radiata,T1,49,6,90,25,0.02,1.5,-0.03521502871005699,-0.018396386527948123,22.751667770100795,45.6473780780794
